"","year","Effort","sample.bout","date","obsname","Area","Region.Label","Sample.Label","GridPointID","Minute","Species","Aspect","distance","How","Flock","WindAvg_mph","WindMax_mph","RH_Point","Temp_Point","Tree","Shrub","Spurge","LastRxBurn","ERC_Verdict","ERC_Treat","Group"
"2684","2024","1","1","6/26/2024","01",256,"GAR046-A",62,"GAR046-A-62",3,"COGR",6,200,"V",1,5.3,7.4,78.9,72.5,"Y","N","N","nd","R","ongoing","GAR046"
"2685","2024","1","1","6/26/2024","01",256,"GAR046-A",62,"GAR046-A-62",NA,NA,NA,NA,NA,NA,5.3,7.4,78.9,72.5,"Y","N","N","nd","R","ongoing","GAR046"
"2686","2024","1","1","6/26/2024","01",256,"GAR046-A",62,"GAR046-A-62",1,"GRSP",5,8,"V",1,5.3,7.4,78.9,72.5,"Y","N","N","nd","R","ongoing","GAR046"
"2687","2024","1","1","6/26/2024","01",256,"GAR046-A",62,"GAR046-A-62",2,"WEME",2,81,"V",1,5.3,7.4,78.9,72.5,"Y","N","N","nd","R","ongoing","GAR046"
"2688","2024","1","1","6/26/2024","01",256,"GAR046-A",62,"GAR046-A-62",1,"WEME",7,125,"C",1,5.3,7.4,78.9,72.5,"Y","N","N","nd","R","ongoing","GAR046"
"2689","2024","1","1","6/26/2024","01",256,"GAR046-A",62,"GAR046-A-62",3,"HOLA",2,120,"C",1,5.3,7.4,78.9,72.5,"Y","N","N","nd","R","ongoing","GAR046"
"2690","2024","1","1","6/26/2024","01",256,"GAR046-A",62,"GAR046-A-62",1,"GRSP",1,30,"C",1,5.3,7.4,78.9,72.5,"Y","N","N","nd","R","ongoing","GAR046"
"2691","2024","1","1","6/26/2024","01",256,"GAR046-A",62,"GAR046-A-62",4,"UPSA",5,280,"C",1,5.3,7.4,78.9,72.5,"Y","N","N","nd","R","ongoing","GAR046"
"2692","2024","1","1","6/26/2024","01",256,"GAR046-A",62,"GAR046-A-62",1,"BHCO",7,39,"V",1,5.3,7.4,78.9,72.5,"Y","N","N","nd","R","ongoing","GAR046"
"2693","2024","1","1","6/26/2024","01",256,"GAR046-A",62,"GAR046-A-62",1,"GRSP",0,35,"C",1,5.3,7.4,78.9,72.5,"Y","N","N","nd","R","ongoing","GAR046"
"2694","2024","1","1","6/26/2024","01",256,"GAR046-A",62,"GAR046-A-62",1,"RWBL",2,102,"C",1,5.3,7.4,78.9,72.5,"Y","N","N","nd","R","ongoing","GAR046"
"2695","2024","1","1","6/26/2024","01",256,"GAR046-A",62,"GAR046-A-62",4,"HOLA",7,86,"V",1,5.3,7.4,78.9,72.5,"Y","N","N","nd","R","ongoing","GAR046"
"2696","2024","1","1","6/26/2024","01",256,"GAR046-A",63,"GAR046-A-63",1,"HOWR",0,140,"C",1,1.3,1.7,83.4,64.6,"Y","N","N","nd","W","ongoing","GAR046"
"2697","2024","1","1","6/26/2024","01",256,"GAR046-A",63,"GAR046-A-63",1,"GRSP",3,60,"C",1,1.3,1.7,83.4,64.6,"Y","N","N","nd","W","ongoing","GAR046"
"2698","2024","1","1","6/26/2024","01",256,"GAR046-A",63,"GAR046-A-63",1,"GRSP",6,50,"C",1,1.3,1.7,83.4,64.6,"Y","N","N","nd","W","ongoing","GAR046"
"2699","2024","1","1","6/26/2024","01",256,"GAR046-A",63,"GAR046-A-63",1,"BLGR",0,125,"C",1,1.3,1.7,83.4,64.6,"Y","N","N","nd","W","ongoing","GAR046"
"2700","2024","1","1","6/26/2024","01",256,"GAR046-A",63,"GAR046-A-63",5,"GRSP",7,33,"C",1,1.3,1.7,83.4,64.6,"Y","N","N","nd","W","ongoing","GAR046"
"2701","2024","1","1","6/26/2024","01",256,"GAR046-A",63,"GAR046-A-63",1,"GRSP",5,35,"C",1,1.3,1.7,83.4,64.6,"Y","N","N","nd","W","ongoing","GAR046"
"2702","2024","1","1","6/26/2024","01",256,"GAR046-A",63,"GAR046-A-63",1,"HOWR",0,110,"C",1,1.3,1.7,83.4,64.6,"Y","N","N","nd","W","ongoing","GAR046"
"2703","2024","1","1","6/26/2024","01",256,"GAR046-A",63,"GAR046-A-63",5,"AMCR",3,300,"C",1,1.3,1.7,83.4,64.6,"Y","N","N","nd","W","ongoing","GAR046"
"2704","2024","1","1","6/26/2024","01",256,"GAR046-A",63,"GAR046-A-63",5,"HOWR",1,93,"C",1,1.3,1.7,83.4,64.6,"Y","N","N","nd","W","ongoing","GAR046"
"2705","2024","1","1","6/26/2024","01",256,"GAR046-A",63,"GAR046-A-63",1,"WEME",3,110,"C",1,1.3,1.7,83.4,64.6,"Y","N","N","nd","W","ongoing","GAR046"
"2706","2024","1","1","6/26/2024","01",256,"GAR046-A",63,"GAR046-A-63",2,"WEME",0,145,"C",1,1.3,1.7,83.4,64.6,"Y","N","N","nd","W","ongoing","GAR046"
"2707","2024","1","1","6/26/2024","01",256,"GAR046-A",63,"GAR046-A-63",1,"HOWR",0,129,"C",1,1.3,1.7,83.4,64.6,"Y","N","N","nd","W","ongoing","GAR046"
"2708","2024","1","1","6/26/2024","01",256,"GAR046-A",63,"GAR046-A-63",NA,NA,NA,NA,NA,NA,1.3,1.7,83.4,64.6,"Y","N","N","nd","W","ongoing","GAR046"
"2709","2024","1","1","6/26/2024","01",256,"GAR046-A",63,"GAR046-A-63",1,"BRTH",1,120,"C",1,1.3,1.7,83.4,64.6,"Y","N","N","nd","W","ongoing","GAR046"
"2710","2024","1","1","6/26/2024","01",256,"GAR046-A",63,"GAR046-A-63",2,"MODO",0,130,"C",1,1.3,1.7,83.4,64.6,"Y","N","N","nd","W","ongoing","GAR046"
"2711","2024","1","1","6/26/2024","01",256,"GAR046-A",68,"GAR046-A-68",1,"BHCO",3,51,"C",1,3.9,5.1,80.2,70.2,"N","N","N","nd","E","ongoing","GAR046"
"2712","2024","1","1","6/26/2024","01",256,"GAR046-A",68,"GAR046-A-68",2,"BHCO",6,230,"V",6,3.9,5.1,80.2,70.2,"N","N","N","nd","E","ongoing","GAR046"
"2713","2024","1","1","6/26/2024","01",256,"GAR046-A",68,"GAR046-A-68",2,"WEME",6,230,"C",1,3.9,5.1,80.2,70.2,"N","N","N","nd","E","ongoing","GAR046"
"2714","2024","1","1","6/26/2024","01",256,"GAR046-A",68,"GAR046-A-68",2,"COGR",5,220,"V",1,3.9,5.1,80.2,70.2,"N","N","N","nd","E","ongoing","GAR046"
"2715","2024","1","1","6/26/2024","01",256,"GAR046-A",68,"GAR046-A-68",2,"GRSP",5,60,"C",1,3.9,5.1,80.2,70.2,"N","N","N","nd","E","ongoing","GAR046"
"2716","2024","1","1","6/26/2024","01",256,"GAR046-A",68,"GAR046-A-68",5,"BARS",4,3,"V",1,3.9,5.1,80.2,70.2,"N","N","N","nd","E","ongoing","GAR046"
"2717","2024","1","1","6/26/2024","01",256,"GAR046-A",68,"GAR046-A-68",1,"GRSP",6,59,"C",1,3.9,5.1,80.2,70.2,"N","N","N","nd","E","ongoing","GAR046"
"2718","2024","1","1","6/26/2024","01",256,"GAR046-A",68,"GAR046-A-68",1,"FISP",0,130,"C",1,3.9,5.1,80.2,70.2,"N","N","N","nd","E","ongoing","GAR046"
"2719","2024","1","1","6/26/2024","01",256,"GAR046-A",68,"GAR046-A-68",1,"FISP",3,80,"C",1,3.9,5.1,80.2,70.2,"N","N","N","nd","E","ongoing","GAR046"
"2720","2024","1","1","6/26/2024","01",256,"GAR046-A",68,"GAR046-A-68",4,"DICK",5,140,"C",1,3.9,5.1,80.2,70.2,"N","N","N","nd","E","ongoing","GAR046"
"2721","2024","1","1","6/26/2024","01",256,"GAR046-A",68,"GAR046-A-68",1,"GRSP",3,63,"C",1,3.9,5.1,80.2,70.2,"N","N","N","nd","E","ongoing","GAR046"
"2722","2024","1","1","6/26/2024","01",256,"GAR046-A",68,"GAR046-A-68",1,"MODO",6,190,"C",1,3.9,5.1,80.2,70.2,"N","N","N","nd","E","ongoing","GAR046"
"2723","2024","1","1","6/26/2024","01",256,"GAR046-A",68,"GAR046-A-68",1,"UPSA",3,130,"C",1,3.9,5.1,80.2,70.2,"N","N","N","nd","E","ongoing","GAR046"
"2724","2024","1","1","6/26/2024","01",256,"GAR046-A",68,"GAR046-A-68",1,"FISP",5,150,"C",1,3.9,5.1,80.2,70.2,"N","N","N","nd","E","ongoing","GAR046"
"2725","2024","1","1","6/26/2024","01",256,"GAR046-A",68,"GAR046-A-68",2,"BHCO",6,240,"V",1,3.9,5.1,80.2,70.2,"N","N","N","nd","E","ongoing","GAR046"
"2726","2024","1","1","6/26/2024","01",256,"GAR046-A",68,"GAR046-A-68",NA,NA,NA,NA,NA,NA,3.9,5.1,80.2,70.2,"N","N","N","nd","E","ongoing","GAR046"
"2727","2024","1","1","6/26/2024","01",256,"GAR046-A",68,"GAR046-A-68",1,"BEVI",6,110,"C",1,3.9,5.1,80.2,70.2,"N","N","N","nd","E","ongoing","GAR046"
"2728","2024","1","1","6/26/2024","01",256,"GAR046-A",69,"GAR046-A-69",1,"FISP",3,16,"V",1,2.3,4.7,79.5,71.5,"N","Y","N","nd","E","ongoing","GAR046"
"2729","2024","1","1","6/26/2024","01",256,"GAR046-A",69,"GAR046-A-69",3,"YBCH",5,98,"C",1,2.3,4.7,79.5,71.5,"N","Y","N","nd","E","ongoing","GAR046"
"2730","2024","1","1","6/26/2024","01",256,"GAR046-A",69,"GAR046-A-69",4,"COGR",4,125,"V",1,2.3,4.7,79.5,71.5,"N","Y","N","nd","E","ongoing","GAR046"
"2731","2024","1","1","6/26/2024","01",256,"GAR046-A",69,"GAR046-A-69",5,"AGOL",4,21,"V",1,2.3,4.7,79.5,71.5,"N","Y","N","nd","E","ongoing","GAR046"
"2732","2024","1","1","6/26/2024","01",256,"GAR046-A",69,"GAR046-A-69",1,"FISP",6,80,"C",1,2.3,4.7,79.5,71.5,"N","Y","N","nd","E","ongoing","GAR046"
"2733","2024","1","1","6/26/2024","01",256,"GAR046-A",69,"GAR046-A-69",1,"GRSP",2,51,"C",1,2.3,4.7,79.5,71.5,"N","Y","N","nd","E","ongoing","GAR046"
"2734","2024","1","1","6/26/2024","01",256,"GAR046-A",69,"GAR046-A-69",4,"BHCO",4,140,"V",1,2.3,4.7,79.5,71.5,"N","Y","N","nd","E","ongoing","GAR046"
"2735","2024","1","1","6/26/2024","01",256,"GAR046-A",69,"GAR046-A-69",1,"WEME",4,90,"C",1,2.3,4.7,79.5,71.5,"N","Y","N","nd","E","ongoing","GAR046"
"2736","2024","1","1","6/26/2024","01",256,"GAR046-A",69,"GAR046-A-69",1,"GRSP",4,33,"C",1,2.3,4.7,79.5,71.5,"N","Y","N","nd","E","ongoing","GAR046"
"2737","2024","1","1","6/26/2024","01",256,"GAR046-A",69,"GAR046-A-69",2,"BEVI",5,90,"C",1,2.3,4.7,79.5,71.5,"N","Y","N","nd","E","ongoing","GAR046"
"2738","2024","1","1","6/26/2024","01",256,"GAR046-A",69,"GAR046-A-69",1,"GRSP",3,66,"C",1,2.3,4.7,79.5,71.5,"N","Y","N","nd","E","ongoing","GAR046"
"2739","2024","1","1","6/26/2024","01",256,"GAR046-A",69,"GAR046-A-69",2,"AGOL",5,95,"C",1,2.3,4.7,79.5,71.5,"N","Y","N","nd","E","ongoing","GAR046"
"2740","2024","1","1","6/26/2024","01",256,"GAR046-A",69,"GAR046-A-69",3,"YEWA",5,90,"V",2,2.3,4.7,79.5,71.5,"N","Y","N","nd","E","ongoing","GAR046"
"2741","2024","1","1","6/26/2024","01",256,"GAR046-A",69,"GAR046-A-69",NA,NA,NA,NA,NA,NA,2.3,4.7,79.5,71.5,"N","Y","N","nd","E","ongoing","GAR046"
"2742","2024","1","1","6/26/2024","01",256,"GAR046-A",69,"GAR046-A-69",5,"WITU",3,320,"V",3,2.3,4.7,79.5,71.5,"N","Y","N","nd","E","ongoing","GAR046"
"2743","2024","1","1","6/26/2024","01",256,"GAR046-A",69,"GAR046-A-69",2,"BRTH",5,92,"C",1,2.3,4.7,79.5,71.5,"N","Y","N","nd","E","ongoing","GAR046"
"2744","2024","1","1","6/26/2024","01",256,"GAR046-A",70,"GAR046-A-70",1,"FISP",0,65,"C",1,4.7,6.5,82.6,66,"N","N","N","nd","E","ongoing","GAR046"
"2745","2024","1","1","6/26/2024","01",256,"GAR046-A",70,"GAR046-A-70",1,"CONI",0,120,"C",1,4.7,6.5,82.6,66,"N","N","N","nd","E","ongoing","GAR046"
"2746","2024","1","1","6/26/2024","01",256,"GAR046-A",70,"GAR046-A-70",4,"BRTH",7,81,"C",1,4.7,6.5,82.6,66,"N","N","N","nd","E","ongoing","GAR046"
"2747","2024","1","1","6/26/2024","01",256,"GAR046-A",70,"GAR046-A-70",1,"DICK",1,45,"C",1,4.7,6.5,82.6,66,"N","N","N","nd","E","ongoing","GAR046"
"2748","2024","1","1","6/26/2024","01",256,"GAR046-A",70,"GAR046-A-70",1,"BHCO",6,100,"C",1,4.7,6.5,82.6,66,"N","N","N","nd","E","ongoing","GAR046"
"2749","2024","1","1","6/26/2024","01",256,"GAR046-A",70,"GAR046-A-70",1,"GRSP",2,60,"C",1,4.7,6.5,82.6,66,"N","N","N","nd","E","ongoing","GAR046"
"2750","2024","1","1","6/26/2024","01",256,"GAR046-A",70,"GAR046-A-70",2,"BHCO",2,135,"V",3,4.7,6.5,82.6,66,"N","N","N","nd","E","ongoing","GAR046"
"2751","2024","1","1","6/26/2024","01",256,"GAR046-A",70,"GAR046-A-70",NA,NA,NA,NA,NA,NA,4.7,6.5,82.6,66,"N","N","N","nd","E","ongoing","GAR046"
"2752","2024","1","1","6/26/2024","01",256,"GAR046-A",70,"GAR046-A-70",1,"LASP",0,105,"C",1,4.7,6.5,82.6,66,"N","N","N","nd","E","ongoing","GAR046"
"2753","2024","1","1","6/26/2024","01",256,"GAR046-A",70,"GAR046-A-70",5,"FISP",1,108,"C",1,4.7,6.5,82.6,66,"N","N","N","nd","E","ongoing","GAR046"
"2754","2024","1","1","6/26/2024","01",256,"GAR046-A",70,"GAR046-A-70",5,"DICK",7,162,"C",1,4.7,6.5,82.6,66,"N","N","N","nd","E","ongoing","GAR046"
"2755","2024","1","1","6/26/2024","01",256,"GAR046-A",70,"GAR046-A-70",1,"GRSP",3,31,"C",1,4.7,6.5,82.6,66,"N","N","N","nd","E","ongoing","GAR046"
"2756","2024","1","1","6/26/2024","01",256,"GAR046-A",70,"GAR046-A-70",1,"DICK",2,90,"C",1,4.7,6.5,82.6,66,"N","N","N","nd","E","ongoing","GAR046"
"2757","2024","1","1","6/26/2024","01",256,"GAR046-A",70,"GAR046-A-70",1,"WEME",0,90,"C",1,4.7,6.5,82.6,66,"N","N","N","nd","E","ongoing","GAR046"
"2758","2024","1","1","6/26/2024","01",256,"GAR046-A",70,"GAR046-A-70",2,"MODO",1,140,"C",1,4.7,6.5,82.6,66,"N","N","N","nd","E","ongoing","GAR046"
"2759","2024","1","1","6/26/2024","01",256,"GAR046-A",75,"GAR046-A-75",1,"GRSP",4,50,"C",1,0.5,1.8,80.9,69,"N","Y","N","nd","E","ongoing","GAR046"
"2760","2024","1","1","6/26/2024","01",256,"GAR046-A",75,"GAR046-A-75",1,"DICK",4,45,"C",1,0.5,1.8,80.9,69,"N","Y","N","nd","E","ongoing","GAR046"
"2761","2024","1","1","6/26/2024","01",256,"GAR046-A",75,"GAR046-A-75",1,"GRSP",7,39,"C",1,0.5,1.8,80.9,69,"N","Y","N","nd","E","ongoing","GAR046"
"2762","2024","1","1","6/26/2024","01",256,"GAR046-A",75,"GAR046-A-75",1,"DICK",6,50,"C",1,0.5,1.8,80.9,69,"N","Y","N","nd","E","ongoing","GAR046"
"2763","2024","1","1","6/26/2024","01",256,"GAR046-A",75,"GAR046-A-75",1,"DICK",7,75,"C",1,0.5,1.8,80.9,69,"N","Y","N","nd","E","ongoing","GAR046"
"2764","2024","1","1","6/26/2024","01",256,"GAR046-A",75,"GAR046-A-75",3,"FISP",5,69,"C",1,0.5,1.8,80.9,69,"N","Y","N","nd","E","ongoing","GAR046"
"2765","2024","1","1","6/26/2024","01",256,"GAR046-A",75,"GAR046-A-75",NA,NA,NA,NA,NA,NA,0.5,1.8,80.9,69,"N","Y","N","nd","E","ongoing","GAR046"
"2766","2024","1","1","6/26/2024","01",256,"GAR046-A",75,"GAR046-A-75",2,"AGOL",4,31,"V",2,0.5,1.8,80.9,69,"N","Y","N","nd","E","ongoing","GAR046"
"2767","2024","1","1","6/26/2024","01",256,"GAR046-A",75,"GAR046-A-75",2,"AGOL",3,44,"V",1,0.5,1.8,80.9,69,"N","Y","N","nd","E","ongoing","GAR046"
"2768","2024","1","1","6/26/2024","01",256,"GAR046-A",75,"GAR046-A-75",1,"DICK",5,60,"C",1,0.5,1.8,80.9,69,"N","Y","N","nd","E","ongoing","GAR046"
"2769","2024","1","1","6/26/2024","01",256,"GAR046-A",75,"GAR046-A-75",5,"BEVI",0,82,"C",1,0.5,1.8,80.9,69,"N","Y","N","nd","E","ongoing","GAR046"
"2770","2024","1","1","6/26/2024","01",256,"GAR046-A",75,"GAR046-A-75",2,"LASP",4,57,"C",1,0.5,1.8,80.9,69,"N","Y","N","nd","E","ongoing","GAR046"
"2771","2024","1","1","6/26/2024","01",256,"GAR046-A",75,"GAR046-A-75",1,"MODO",1,100,"C",1,0.5,1.8,80.9,69,"N","Y","N","nd","E","ongoing","GAR046"
"2772","2024","1","1","6/26/2024","01",256,"GAR046-A",75,"GAR046-A-75",1,"AMCR",6,89,"C",6,0.5,1.8,80.9,69,"N","Y","N","nd","E","ongoing","GAR046"
"2773","2024","1","1","6/26/2024","01",256,"GAR046-A",76,"GAR046-A-76",1,"NOBO",0,105,"C",1,1.7,2.3,81.4,68.1,"N","N","N","nd","E","ongoing","GAR046"
"2774","2024","1","1","6/26/2024","01",256,"GAR046-A",76,"GAR046-A-76",3,"BHCO",1,66,"V",2,1.7,2.3,81.4,68.1,"N","N","N","nd","E","ongoing","GAR046"
"2775","2024","1","1","6/26/2024","01",256,"GAR046-A",76,"GAR046-A-76",1,"FISP",5,100,"C",1,1.7,2.3,81.4,68.1,"N","N","N","nd","E","ongoing","GAR046"
"2776","2024","1","1","6/26/2024","01",256,"GAR046-A",76,"GAR046-A-76",1,"DICK",4,95,"C",1,1.7,2.3,81.4,68.1,"N","N","N","nd","E","ongoing","GAR046"
"2777","2024","1","1","6/26/2024","01",256,"GAR046-A",76,"GAR046-A-76",3,"BRTH",7,87,"C",1,1.7,2.3,81.4,68.1,"N","N","N","nd","E","ongoing","GAR046"
"2778","2024","1","1","6/26/2024","01",256,"GAR046-A",76,"GAR046-A-76",4,"BHCO",6,1,"V",1,1.7,2.3,81.4,68.1,"N","N","N","nd","E","ongoing","GAR046"
"2779","2024","1","1","6/26/2024","01",256,"GAR046-A",76,"GAR046-A-76",2,"BHCO",5,89,"V",2,1.7,2.3,81.4,68.1,"N","N","N","nd","E","ongoing","GAR046"
"2780","2024","1","1","6/26/2024","01",256,"GAR046-A",76,"GAR046-A-76",NA,NA,NA,NA,NA,NA,1.7,2.3,81.4,68.1,"N","N","N","nd","E","ongoing","GAR046"
"2781","2024","1","1","6/26/2024","01",256,"GAR046-A",76,"GAR046-A-76",1,"WEME",7,59,"V",1,1.7,2.3,81.4,68.1,"N","N","N","nd","E","ongoing","GAR046"
"2782","2024","1","1","6/26/2024","01",256,"GAR046-A",76,"GAR046-A-76",1,"FISP",7,88,"C",1,1.7,2.3,81.4,68.1,"N","N","N","nd","E","ongoing","GAR046"
"2783","2024","1","1","6/26/2024","01",256,"GAR046-A",76,"GAR046-A-76",1,"GRSP",0,35,"C",1,1.7,2.3,81.4,68.1,"N","N","N","nd","E","ongoing","GAR046"
"2784","2024","1","1","6/26/2024","01",256,"GAR046-A",76,"GAR046-A-76",1,"WEME",6,63,"V",1,1.7,2.3,81.4,68.1,"N","N","N","nd","E","ongoing","GAR046"
"2785","2024","1","1","6/26/2024","01",256,"GAR046-A",76,"GAR046-A-76",3,"COGR",3,35,"V",1,1.7,2.3,81.4,68.1,"N","N","N","nd","E","ongoing","GAR046"
"2786","2024","1","1","6/26/2024","01",256,"GAR046-A",76,"GAR046-A-76",1,"MODO",7,105,"C",1,1.7,2.3,81.4,68.1,"N","N","N","nd","E","ongoing","GAR046"
"2787","2024","1","1","6/26/2024","01",256,"GAR046-A",77,"GAR046-A-77",3,"NOBO",3,180,"C",1,2,3.3,81.9,67.2,"N","N","N","nd","R","ongoing","GAR046"
"2788","2024","1","1","6/26/2024","01",256,"GAR046-A",77,"GAR046-A-77",3,"WEME",3,22,"V",1,2,3.3,81.9,67.2,"N","N","N","nd","R","ongoing","GAR046"
"2789","2024","1","1","6/26/2024","01",256,"GAR046-A",77,"GAR046-A-77",1,"AMCR",6,140,"C",1,2,3.3,81.9,67.2,"N","N","N","nd","R","ongoing","GAR046"
"2790","2024","1","1","6/26/2024","01",256,"GAR046-A",77,"GAR046-A-77",1,"DICK",4,81,"C",1,2,3.3,81.9,67.2,"N","N","N","nd","R","ongoing","GAR046"
"2791","2024","1","1","6/26/2024","01",256,"GAR046-A",77,"GAR046-A-77",1,"GRSP",4,61,"C",1,2,3.3,81.9,67.2,"N","N","N","nd","R","ongoing","GAR046"
"2792","2024","1","1","6/26/2024","01",256,"GAR046-A",77,"GAR046-A-77",2,"WEME",7,75,"C",1,2,3.3,81.9,67.2,"N","N","N","nd","R","ongoing","GAR046"
"2793","2024","1","1","6/26/2024","01",256,"GAR046-A",77,"GAR046-A-77",1,"DICK",5,55,"C",1,2,3.3,81.9,67.2,"N","N","N","nd","R","ongoing","GAR046"
"2794","2024","1","1","6/26/2024","01",256,"GAR046-A",77,"GAR046-A-77",3,"WEME",3,115,"C",1,2,3.3,81.9,67.2,"N","N","N","nd","R","ongoing","GAR046"
"2795","2024","1","1","6/26/2024","01",256,"GAR046-A",77,"GAR046-A-77",4,"WEME",1,120,"C",1,2,3.3,81.9,67.2,"N","N","N","nd","R","ongoing","GAR046"
"2796","2024","1","1","6/26/2024","01",256,"GAR046-A",77,"GAR046-A-77",2,"GRSP",0,40,"C",1,2,3.3,81.9,67.2,"N","N","N","nd","R","ongoing","GAR046"
"2797","2024","1","1","6/26/2024","01",256,"GAR046-A",77,"GAR046-A-77",NA,NA,NA,NA,NA,NA,2,3.3,81.9,67.2,"N","N","N","nd","R","ongoing","GAR046"
"2798","2024","1","1","6/26/2024","01",256,"GAR046-A",77,"GAR046-A-77",1,"GRSP",1,18,"V",1,2,3.3,81.9,67.2,"N","N","N","nd","R","ongoing","GAR046"
"2799","2024","1","1","6/26/2024","01",256,"GAR046-A",77,"GAR046-A-77",1,"GRSP",6,24,"C",1,2,3.3,81.9,67.2,"N","N","N","nd","R","ongoing","GAR046"
"2800","2024","1","1","6/26/2024","01",256,"GAR046-A",77,"GAR046-A-77",1,"GRSP",4,50,"C",1,2,3.3,81.9,67.2,"N","N","N","nd","R","ongoing","GAR046"
"2801","2024","1","1","6/26/2024","01",256,"GAR046-A",77,"GAR046-A-77",1,"MODO",5,90,"C",1,2,3.3,81.9,67.2,"N","N","N","nd","R","ongoing","GAR046"
"2802","2024","1","1","6/26/2024","01",256,"GAR046-A",77,"GAR046-A-77",1,"GRSP",2,25,"C",1,2,3.3,81.9,67.2,"N","N","N","nd","R","ongoing","GAR046"
"2803","2024","1","1","6/26/2024","03",256,"GAR046-B",64,"GAR046-B-64",0,"DICK",6,120,"V",1,4.7,6,73.3,74.5,"N","Y","N","2024","W","2022","GAR046"
"2804","2024","1","1","6/26/2024","03",256,"GAR046-B",64,"GAR046-B-64",0,"DICK",7,350,"C",1,4.7,6,73.3,74.5,"N","Y","N","2024","W","2022","GAR046"
"2805","2024","1","1","6/26/2024","03",256,"GAR046-B",64,"GAR046-B-64",1,"GRSP",6,61,"V",1,4.7,6,73.3,74.5,"N","Y","N","2024","W","2022","GAR046"
"2806","2024","1","1","6/26/2024","03",256,"GAR046-B",64,"GAR046-B-64",0,"AMCR",7,375,"C",1,4.7,6,73.3,74.5,"N","Y","N","2024","W","2022","GAR046"
"2807","2024","1","1","6/26/2024","03",256,"GAR046-B",64,"GAR046-B-64",0,"GRSP",1,112,"V",1,4.7,6,73.3,74.5,"N","Y","N","2024","W","2022","GAR046"
"2808","2024","1","1","6/26/2024","03",256,"GAR046-B",64,"GAR046-B-64",NA,NA,NA,NA,NA,NA,4.7,6,73.3,74.5,"N","Y","N","2024","W","2022","GAR046"
"2809","2024","1","1","6/26/2024","03",256,"GAR046-B",64,"GAR046-B-64",0,"GRSP",0,90,"C",1,4.7,6,73.3,74.5,"N","Y","N","2024","W","2022","GAR046"
"2810","2024","1","1","6/26/2024","03",256,"GAR046-B",64,"GAR046-B-64",0,"RWRL",4,116,"V",1,4.7,6,73.3,74.5,"N","Y","N","2024","W","2022","GAR046"
"2811","2024","1","1","6/26/2024","03",256,"GAR046-B",64,"GAR046-B-64",3,"BHCO",6,255,"V",1,4.7,6,73.3,74.5,"N","Y","N","2024","W","2022","GAR046"
"2812","2024","1","1","6/26/2024","03",256,"GAR046-B",64,"GAR046-B-64",4,"MODO",0,50,"V",1,4.7,6,73.3,74.5,"N","Y","N","2024","W","2022","GAR046"
"2813","2024","1","1","6/26/2024","03",256,"GAR046-B",65,"GAR046-B-65",3,"HOLA",4,82,"V",1,6.2,8.1,65.2,80.4,"N","Y","N","2024","E","2022","GAR046"
"2814","2024","1","1","6/26/2024","03",256,"GAR046-B",65,"GAR046-B-65",3,"LASP",0,95,"C",1,6.2,8.1,65.2,80.4,"N","Y","N","2024","E","2022","GAR046"
"2815","2024","1","1","6/26/2024","03",256,"GAR046-B",65,"GAR046-B-65",0,"LASP",6,58,"V",2,6.2,8.1,65.2,80.4,"N","Y","N","2024","E","2022","GAR046"
"2816","2024","1","1","6/26/2024","03",256,"GAR046-B",65,"GAR046-B-65",0,"DICK",4,106,"C",1,6.2,8.1,65.2,80.4,"N","Y","N","2024","E","2022","GAR046"
"2817","2024","1","1","6/26/2024","03",256,"GAR046-B",65,"GAR046-B-65",0,"REVI",6,79,"V",1,6.2,8.1,65.2,80.4,"N","Y","N","2024","E","2022","GAR046"
"2818","2024","1","1","6/26/2024","03",256,"GAR046-B",65,"GAR046-B-65",NA,NA,NA,NA,NA,NA,6.2,8.1,65.2,80.4,"N","Y","N","2024","E","2022","GAR046"
"2819","2024","1","1","6/26/2024","03",256,"GAR046-B",65,"GAR046-B-65",0,"FISP",4,25,"V",1,6.2,8.1,65.2,80.4,"N","Y","N","2024","E","2022","GAR046"
"2820","2024","1","1","6/26/2024","03",256,"GAR046-B",65,"GAR046-B-65",1,"DICK",7,76,"V",1,6.2,8.1,65.2,80.4,"N","Y","N","2024","E","2022","GAR046"
"2821","2024","1","1","6/26/2024","03",256,"GAR046-B",65,"GAR046-B-65",0,"GRSP",5,88,"C",1,6.2,8.1,65.2,80.4,"N","Y","N","2024","E","2022","GAR046"
"2822","2024","1","1","6/26/2024","03",256,"GAR046-B",65,"GAR046-B-65",1,"OROR",6,84,"V",1,6.2,8.1,65.2,80.4,"N","Y","N","2024","E","2022","GAR046"
"2823","2024","1","1","6/26/2024","03",256,"GAR046-B",65,"GAR046-B-65",2,"WEME",5,236,"C",1,6.2,8.1,65.2,80.4,"N","Y","N","2024","E","2022","GAR046"
"2824","2024","1","1","6/26/2024","03",256,"GAR046-B",65,"GAR046-B-65",0,"WEME",0,190,"C",1,6.2,8.1,65.2,80.4,"N","Y","N","2024","E","2022","GAR046"
"2825","2024","1","1","6/26/2024","03",256,"GAR046-B",65,"GAR046-B-65",2,"EAKI",6,84,"V",1,6.2,8.1,65.2,80.4,"N","Y","N","2024","E","2022","GAR046"
